sa2_name_2021.x,state_specific_YBFS_no_attended_yes,state_specific_YBFS_no_attended_no,state_specific_YBFS_yes_attended_yes,state_specific_YBFS_yes_attended_no,total_ybfs_no,total_ybfs_yes,sa2_code_2021,sa2_name_2021.y,dist
206319239,0,0,0,0,0,0,310041303,Springfield,1
206319239,0,0,0,0,0,0,310041304,Springfield Lakes,1
206319239,0,0,0,0,0,0,310041565,Augustine Heights - Brookwater,1
206319239,0,0,0,0,0,0,310041566,Bellbird Park,1
206319239,0,0,0,0,0,0,311011305,Beaudesert,1
206319239,0,0,0,0,0,0,311021306,Beenleigh,1
206319239,0,0,0,0,0,0,311021307,Eagleby,1
206319239,0,0,0,0,0,0,311021308,Edens Landing - Holmview,1
206319239,0,0,0,0,0,0,311021309,Mount Warren Park,1
206319239,0,0,0,0,0,0,311021310,Wolffdene - Bahrs Scrub,1
206319239,0,0,0,0,0,0,311031311,Boronia Heights - Park Ridge,1
206319239,0,0,0,0,0,0,311031312,Browns Plains,1
206319239,0,0,0,0,0,0,311031313,Chambers Flat - Logan Reserve,1
206319239,0,0,0,0,0,0,311031314,Crestmead,1
206319239,0,0,0,0,0,0,311031315,Greenbank Military Camp,1
206319239,0,0,0,0,0,0,311031316,Hillcrest,1
206319239,0,0,0,0,0,0,311031317,Marsden,1
206319239,0,0,0,0,0,0,311031318,Munruben - Park Ridge South,1
206319239,0,0,0,0,0,0,311031319,Regents Park - Heritage Park,1
206319239,0,0,0,0,0,0,311041322,Logan Village,1
206319239,0,0,0,0,0,0,311041567,Flagstone (East) - Riverbend,1
206319239,0,0,0,0,0,0,311041568,Flagstone (West) - New Beith,1
206319239,0,0,0,0,0,0,311041569,Greenbank - North Maclean,1
206319239,0,0,0,0,0,0,311041570,Jimboomba - Glenlogan,1
206319239,0,0,0,0,0,0,311041571,Yarrabilba,1
206319239,0,0,0,0,0,0,311051323,Bethania - Waterford,1
206319239,0,0,0,0,0,0,311051324,Cornubia - Carbrook,1
206319239,0,0,0,0,0,0,311051325,Loganholme - Tanah Merah,1
206319239,0,0,0,0,0,0,311051326,Loganlea,1
206319239,0,0,0,0,0,0,311051327,Shailer Park,1
206319239,0,0,0,0,0,0,311051328,Waterford West,1
206319239,0,0,0,0,0,0,311061329,Daisy Hill,1
206319239,0,0,0,0,0,0,311061330,Kingston (Qld),1
206319239,0,0,0,0,0,0,311061331,Logan Central,1
206319239,0,0,0,0,0,0,311061332,Rochedale South - Priestdale,1
206319239,0,0,0,0,0,0,311061333,Slacks Creek,1
206319239,0,0,0,0,0,0,311061334,Springwood,1
206319239,0,0,0,0,0,0,311061335,Underwood,1
206319239,0,0,0,0,0,0,311061336,Woodridge,1
206319239,0,0,0,0,0,0,312011337,Bowen,1
206319239,0,0,0,0,0,0,312011338,Broadsound - Nebo,1
206319239,0,0,0,0,0,0,312011339,Clermont,1
206319239,0,0,0,0,0,0,312011340,Collinsville,1
206319239,0,0,0,0,0,0,312011341,Moranbah,1
206319239,0,0,0,0,0,0,312021342,Andergrove - Beaconsfield,1
206319239,0,0,0,0,0,0,312021343,East Mackay,1
206319239,0,0,0,0,0,0,312021344,Eimeo - Rural View,1
206319239,0,0,0,0,0,0,312021345,Eungella Hinterland,1
206319239,0,0,0,0,0,0,312021346,Mackay,1
206319239,0,0,0,0,0,0,312021347,Mackay Harbour,1
206319239,0,0,0,0,0,0,312021348,Mount Pleasant - Glenella,1
206319239,0,0,0,0,0,0,312021349,North Mackay,1
206319239,0,0,0,0,0,0,312021350,Ooralea - Bakers Creek,1
206319239,0,0,0,0,0,0,312021351,Pioneer Valley,1
206319239,0,0,0,0,0,0,312021352,Sarina,1
206319239,0,0,0,0,0,0,312021353,Seaforth - Calen,1
206319239,0,0,0,0,0,0,312021354,Shoal Point - Bucasia,1
206319239,0,0,0,0,0,0,312021355,Slade Point,1
206319239,0,0,0,0,0,0,312021356,South Mackay,1
206319239,0,0,0,0,0,0,312021357,Walkerston - Eton,1
206319239,0,0,0,0,0,0,312021358,West Mackay,1
206319239,0,0,0,0,0,0,312031359,Airlie - Whitsundays,1
206319239,0,0,0,0,0,0,312031360,Cape Conway,1
206319239,0,0,0,0,0,0,312031361,Proserpine,1
206319239,0,0,0,0,0,0,313011362,Beachmere - Sandstone Point,1
206319239,0,0,0,0,0,0,313011363,Bribie Island,1
206319239,0,0,0,0,0,0,313021364,Burpengary - East,1
206319239,0,0,0,0,0,0,313021366,Caboolture - South,1
206319239,0,0,0,0,0,0,313021367,Elimbah,1
206319239,0,0,0,0,0,0,313021368,Morayfield - East,1
206319239,0,0,0,0,0,0,313021369,Wamuran,1
206319239,0,0,0,0,0,0,313021572,Caboolture - East,1
206319239,0,0,0,0,0,0,313021573,Caboolture - West,1
206319239,0,0,0,0,0,0,313031370,Kilcoy,1
206319239,0,0,0,0,0,0,313031371,Woodford - D'Aguilar,1
206319239,0,0,0,0,0,0,313041372,Burpengary,1
206319239,0,0,0,0,0,0,313041373,Deception Bay,1
206319239,0,0,0,0,0,0,313041374,Morayfield,1
206319239,0,0,0,0,0,0,313041375,Narangba,1
206319239,0,0,0,0,0,0,313041376,Upper Caboolture,1
206319239,0,0,0,0,0,0,313051377,Clontarf,1
206319239,0,0,0,0,0,0,313051378,Margate - Woody Point,1
206319239,0,0,0,0,0,0,313051379,Redcliffe,1
206319239,0,0,0,0,0,0,313051380,Rothwell - Kippa-Ring,1
206319239,0,0,0,0,0,0,313051574,Moreton Island,1
206319239,0,0,0,0,0,0,313051575,Scarborough - Newport,1
206319239,0,0,0,0,0,0,314011382,Albany Creek,1
206319239,0,0,0,0,0,0,314011383,Cashmere,1
206319239,0,0,0,0,0,0,314011384,Dayboro,1
206319239,0,0,0,0,0,0,314011385,Eatons Hill,1
206319239,0,0,0,0,0,0,314011386,The Hills District,1
206319239,0,0,0,0,0,0,314011387,Samford Valley,1
206319239,0,0,0,0,0,0,314021389,Murrumba Downs - Griffin,1
206319239,0,0,0,0,0,0,314021576,Dakabin,1
206319239,0,0,0,0,0,0,314021577,Kallangur,1
206319239,0,0,0,0,0,0,314021578,Mango Hill,1
206319239,0,0,0,0,0,0,314021579,North Lakes,1
206319239,0,0,0,0,0,0,314031391,Bray Park,1
206319239,0,0,0,0,0,0,314031392,Lawnton,1
206319239,0,0,0,0,0,0,314031393,Petrie,1
206319239,0,0,0,0,0,0,314031394,Strathpine - Brendale,1
206319239,0,0,0,0,0,0,315011395,Aurukun,1
206319239,0,0,0,0,0,0,315011396,Cape York,1
206319239,0,0,0,0,0,0,315011397,Croydon - Etheridge,1
206319239,0,0,0,0,0,0,315011398,Kowanyama - Pormpuraaw,1
206319239,0,0,0,0,0,0,315011399,Northern Peninsula,1
206319239,0,0,0,0,0,0,315011400,Tablelands,1
206319239,0,0,0,0,0,0,315011401,Torres,1
206319239,0,0,0,0,0,0,315011402,Torres Strait Islands,1
206319239,0,0,0,0,0,0,315011403,Weipa,1
206319239,0,0,0,0,0,0,315021404,Carpentaria,1
206319239,0,0,0,0,0,0,315021405,Mount Isa,1
206319239,0,0,0,0,0,0,315021406,Mount Isa Surrounds,1
206319239,0,0,0,0,0,0,315021407,Northern Highlands,1
206319239,0,0,0,0,0,0,315031408,Barcaldine - Blackall,1
206319239,0,0,0,0,0,0,315031409,Charleville,1
206319239,0,0,0,0,0,0,315031410,Far Central West,1
206319239,0,0,0,0,0,0,315031411,Far South West,1
206319239,0,0,0,0,0,0,315031412,Longreach,1
206319239,0,0,0,0,0,0,316011413,Buderim - North,1
206319239,0,0,0,0,0,0,316011414,Buderim - South,1
206319239,0,0,0,0,0,0,316011415,Mountain Creek,1
206319239,0,0,0,0,0,0,316011416,Sippy Downs,1
206319239,0,0,0,0,0,0,316021417,Aroona - Currimundi,1
206319239,0,0,0,0,0,0,316021418,Buddina - Minyama,1
206319239,0,0,0,0,0,0,316021419,Caloundra - Kings Beach,1
206319239,0,0,0,0,0,0,316021421,Golden Beach - Pelican Waters,1
206319239,0,0,0,0,0,0,316021422,Moffat Beach - Battery Hill,1
206319239,0,0,0,0,0,0,316021423,Parrearra - Warana,1
206319239,0,0,0,0,0,0,316021424,Wurtulla - Birtinya,1
206319239,0,0,0,0,0,0,316021580,Caloundra West - Baringa,1
206319239,0,0,0,0,0,0,316021581,Meridan Plains - Little Mountain (North),1
206319239,0,0,0,0,0,0,316031425,Coolum Beach,1
206319239,0,0,0,0,0,0,316031426,Marcoola - Mudjimba,1
206319239,0,0,0,0,0,0,316031427,Maroochydore - Kuluin,1
206319239,0,0,0,0,0,0,316031428,Mooloolaba - Alexandra Headland,1
206319239,0,0,0,0,0,0,316051434,Noosa Heads,1
206319239,0,0,0,0,0,0,316051435,Noosaville,1
206319239,0,0,0,0,0,0,316051437,Sunshine Beach,1
206319239,0,0,0,0,0,0,316051438,Tewantin,1
206319239,0,0,0,0,0,0,316051543,Peregian Beach - Marcus Beach,1
206319239,0,0,0,0,0,0,316051544,Peregian Springs,1
206319239,0,0,0,0,0,0,316061439,Beerwah,1
206319239,0,0,0,0,0,0,316061440,Caloundra Hinterland,1
206319239,0,0,0,0,0,0,316061441,Glass House Mountains,1
206319239,0,0,0,0,0,0,316061442,Landsborough,1
206319239,0,0,0,0,0,0,316061443,Maroochy Hinterland,1
206319239,0,0,0,0,0,0,316061444,Palmwoods,1
206319239,0,0,0,0,0,0,316071545,Bli Bli,1
206319239,0,0,0,0,0,0,316071546,Diddillibah - Rosemount,1
206319239,0,0,0,0,0,0,316071547,Eumundi - Yandina,1
206319239,0,0,0,0,0,0,316071548,Nambour,1
206319239,0,0,0,0,0,0,316081549,Noosa Hinterland,1
206319239,0,0,0,0,0,0,317011445,Cambooya - Wyreema,1
206319239,0,0,0,0,0,0,317011446,Darling Heights,1
206319239,0,0,0,0,0,0,317011447,Drayton - Harristown,1
206319239,0,0,0,0,0,0,317011448,Gatton,1
206319239,0,0,0,0,0,0,317011449,Gowrie (Qld),1
206319239,0,0,0,0,0,0,317011450,Highfields,1
206319239,0,0,0,0,0,0,317011451,Lockyer Valley - West,1
206319239,0,0,0,0,0,0,317011452,Middle Ridge,1
206319239,0,0,0,0,0,0,317011453,Newtown (Qld),1
206319239,0,0,0,0,0,0,317011454,North Toowoomba - Harlaxton,1
206319239,0,0,0,0,0,0,317011455,Rangeville,1
206319239,0,0,0,0,0,0,317011456,Toowoomba - Central,1
206319239,0,0,0,0,0,0,317011457,Toowoomba - East,1
206319239,0,0,0,0,0,0,317011458,Toowoomba - West,1
206319239,0,0,0,0,0,0,317011459,Wilsonton,1
206319239,0,0,0,0,0,0,318011460,Ayr,1
206319239,0,0,0,0,0,0,318011461,Burdekin,1
206319239,0,0,0,0,0,0,318011462,Charters Towers,1
206319239,0,0,0,0,0,0,318011463,Dalrymple,1
206319239,0,0,0,0,0,0,318011464,Ingham,1
206319239,0,0,0,0,0,0,318011465,Ingham Surrounds,1
206319239,0,0,0,0,0,0,318011466,Palm Island,1
206319239,0,0,0,0,0,0,318021467,Aitkenvale,1
206319239,0,0,0,0,0,0,318021468,Annandale (Qld),1
206319239,0,0,0,0,0,0,318021469,Belgian Gardens - Pallarenda,1
206319239,0,0,0,0,0,0,318021470,Bohle Plains,1
206319239,0,0,0,0,0,0,318021471,Condon - Rasmussen,1
206319239,0,0,0,0,0,0,318021472,Cranbrook,1
206319239,0,0,0,0,0,0,318021474,Douglas,1
206319239,0,0,0,0,0,0,318021475,Garbutt - West End,1
206319239,0,0,0,0,0,0,318021476,Gulliver - Currajong - Vincent,1
206319239,0,0,0,0,0,0,318021477,Heatley,1
206319239,0,0,0,0,0,0,318021478,Hermit Park - Rosslea,1
206319239,0,0,0,0,0,0,318021479,Hyde Park - Pimlico,1
206319239,0,0,0,0,0,0,318021480,Kelso,1
206319239,0,0,0,0,0,0,318021481,Kirwan - East,1
206319239,0,0,0,0,0,0,318021482,Kirwan - West,1
206319239,0,0,0,0,0,0,318021483,Magnetic Island,1
206319239,0,0,0,0,0,0,318021484,Mount Louisa,1
206319239,0,0,0,0,0,0,318021485,Mundingburra,1
206319239,0,0,0,0,0,0,318021486,Northern Beaches,1
206319239,0,0,0,0,0,0,318021487,Oonoonba,1
206319239,0,0,0,0,0,0,318021488,South Townsville - Railway Estate,1
206319239,0,0,0,0,0,0,318021489,Townsville - South,1
206319239,0,0,0,0,0,0,318021490,Townsville City - North Ward,1
206319239,0,0,0,0,0,0,318021491,Wulguru - Roseneath,1
206319239,0,0,0,0,0,0,318021582,Burdell - Mount Low,1
206319239,0,0,0,0,0,0,318021583,Deeragun - Jensen,1
206319239,0,0,0,0,0,0,319011492,Ashfield - Kepnock,1
206319239,0,0,0,0,0,0,319011493,Bargara - Burnett Heads,1
206319239,0,0,0,0,0,0,319011494,Branyan - Kensington,1
206319239,0,0,0,0,0,0,319011495,Bundaberg,1
206319239,0,0,0,0,0,0,319011496,Bundaberg East - Kalkie,1
206319239,0,0,0,0,0,0,319011497,Bundaberg North - Gooburrum,1
206319239,0,0,0,0,0,0,319011498,Bundaberg Surrounds - North,1
206319239,0,0,0,0,0,0,319011499,Bundaberg Surrounds - South,1
206319239,0,0,0,0,0,0,319011500,Millbank - Avoca,1
206319239,0,0,0,0,0,0,319011501,Svensson Heights - Norville,1
206319239,0,0,0,0,0,0,319011502,Walkervale - Avenell Heights,1
206319239,0,0,0,0,0,0,319021503,Gayndah - Mundubbera,1
206319239,0,0,0,0,0,0,319021504,Gin Gin,1
206319239,0,0,0,0,0,0,319021505,Kingaroy,1
206319239,0,0,0,0,0,0,319021506,Kingaroy Surrounds - North,1
206319239,0,0,0,0,0,0,319021507,Kingaroy Surrounds - South,1
206319239,0,0,0,0,0,0,319021508,Monto - Eidsvold,1
206319239,0,0,0,0,0,0,319021509,Nanango,1
206319239,0,0,0,0,0,0,319021510,North Burnett,1
206319239,0,0,0,0,0,0,319031511,Cooloola,1
206319239,0,0,0,0,0,0,319031512,Gympie - North,1
206319239,0,0,0,0,0,0,319031513,Gympie - South,1
206319239,0,0,0,0,0,0,319031514,Gympie Surrounds,1
206319239,0,0,0,0,0,0,319031515,Kilkivan,1
206319239,0,0,0,0,0,0,319041516,Booral - River Heads,1
206319239,0,0,0,0,0,0,319041517,Craignish - Dundowran Beach,1
206319239,0,0,0,0,0,0,319041518,Pialba - Eli Waters,1
206319239,0,0,0,0,0,0,319041519,Point Vernon,1
206319239,0,0,0,0,0,0,319041520,Torquay - Scarness - Kawungan,1
206319239,0,0,0,0,0,0,319041521,Urangan - Wondunna,1
206319239,0,0,0,0,0,0,319051522,Burrum - Fraser,1
206319239,0,0,0,0,0,0,319051523,Granville,1
206319239,0,0,0,0,0,0,319051524,Maryborough (Qld),1
206319239,0,0,0,0,0,0,319051525,Maryborough Surrounds - South,1
206319239,0,0,0,0,0,0,319051526,Tinana,1
206319239,0,0,0,0,0,0,397979799,Migratory - Offshore - Shipping (Qld),1
206319239,0,0,0,0,0,0,399999499,No usual address (Qld),1
206319239,0,0,0,0,0,0,401011001,Adelaide,1
206319239,0,0,0,0,0,0,401011002,North Adelaide,1
206319239,0,0,0,0,0,0,401021003,Adelaide Hills,1
206319239,0,0,0,0,0,0,401021004,Aldgate - Stirling,1
206319239,0,0,0,0,0,0,401021005,Hahndorf - Echunga,1
206319239,0,0,0,0,0,0,401021006,Lobethal - Woodside,1
206319239,0,0,0,0,0,0,401021007,Mount Barker,1
206319239,0,0,0,0,0,0,401021008,Mount Barker Surrounds,1
206319239,0,0,0,0,0,0,401021009,Nairne,1
206319239,0,0,0,0,0,0,401021010,Uraidla - Summertown,1
206319239,0,0,0,0,0,0,401031011,Burnside - Wattle Park,1
206319239,0,0,0,0,0,0,401031012,Beaumont - Glen Osmond,1
206319239,0,0,0,0,0,0,401031013,Toorak Gardens,1
206319239,0,0,0,0,0,0,401041014,Athelstone,1
206319239,0,0,0,0,0,0,401041015,Paradise - Newton,1
206319239,0,0,0,0,0,0,401041016,Rostrevor - Magill,1
206319239,0,0,0,0,0,0,401051017,Norwood (SA),1
206319239,0,0,0,0,0,0,401051018,Payneham - Felixstow,1
206319239,0,0,0,0,0,0,401051019,St Peters - Marden,1
206319239,0,0,0,0,0,0,401061020,Nailsworth - Broadview,1
206319239,0,0,0,0,0,0,401061021,Prospect,1
206319239,0,0,0,0,0,0,401061022,Walkerville,1
206319239,0,0,0,0,0,0,401071023,Goodwood - Millswood,1
206319239,0,0,0,0,0,0,401071024,Unley - Parkside,1
206319239,0,0,0,0,0,0,402011025,Gawler - North,1
206319239,0,0,0,0,0,0,402011026,Gawler - South,1
206319239,0,0,0,0,0,0,402011027,Lewiston - Two Wells,1
206319239,0,0,0,0,0,0,402021028,Craigmore - Blakeview,1
206319239,0,0,0,0,0,0,402021029,Davoren Park,1
206319239,0,0,0,0,0,0,402021030,Elizabeth,1
206319239,0,0,0,0,0,0,402021031,Elizabeth East,1
206319239,0,0,0,0,0,0,402021032,Munno Para West - Angle Vale,1
206319239,0,0,0,0,0,0,402021033,One Tree Hill,1
206319239,0,0,0,0,0,0,402021034,Smithfield - Elizabeth North,1
206319239,0,0,0,0,0,0,402021035,Virginia - Waterloo Corner,1
206319239,0,0,0,0,0,0,402031036,Enfield - Blair Athol,1
206319239,0,0,0,0,0,0,402031038,Windsor Gardens,1
206319239,0,0,0,0,0,0,402031175,Northgate - Northfield,1
206319239,0,0,0,0,0,0,402031176,Valley View - Gilles Plains,1
206319239,0,0,0,0,0,0,402041039,Dry Creek - North,1
206319239,0,0,0,0,0,0,402041040,Ingle Farm,1
206319239,0,0,0,0,0,0,402041041,Para Hills,1
206319239,0,0,0,0,0,0,402041042,Parafield,1
206319239,0,0,0,0,0,0,402041043,Parafield Gardens,1
206319239,0,0,0,0,0,0,402041044,Paralowie,1
206319239,0,0,0,0,0,0,402041046,Salisbury,1
206319239,0,0,0,0,0,0,402041047,Salisbury East,1
206319239,0,0,0,0,0,0,402041048,Salisbury North,1
206319239,0,0,0,0,0,0,402041171,Mawson Lakes - Globe Derby Park,1
206319239,0,0,0,0,0,0,402041172,Pooraka - Cavan,1
206319239,0,0,0,0,0,0,402051049,Golden Grove,1
206319239,0,0,0,0,0,0,402051050,Greenwith,1
206319239,0,0,0,0,0,0,402051051,Highbury - Dernancourt,1
206319239,0,0,0,0,0,0,402051052,Hope Valley - Modbury,1
206319239,0,0,0,0,0,0,402051053,Modbury Heights,1
206319239,0,0,0,0,0,0,402051054,Redwood Park,1
206319239,0,0,0,0,0,0,402051055,St Agnes - Ridgehaven,1
206319239,0,0,0,0,0,0,403011056,Brighton (SA),1
206319239,0,0,0,0,0,0,403011057,Glenelg (SA),1
206319239,0,0,0,0,0,0,403021058,Edwardstown,1
206319239,0,0,0,0,0,0,403021059,Hallett Cove,1
206319239,0,0,0,0,0,0,403021060,Marino - Seaview Downs,1
206319239,0,0,0,0,0,0,403021061,Mitchell Park,1
206319239,0,0,0,0,0,0,403021062,Morphettville,1
206319239,0,0,0,0,0,0,403021063,Sheidow Park - Trott Park,1
206319239,0,0,0,0,0,0,403021064,Warradale,1
206319239,0,0,0,0,0,0,403031065,Belair,1
206319239,0,0,0,0,0,0,403031066,Bellevue Heights,1
206319239,0,0,0,0,0,0,403031067,Blackwood,1
206319239,0,0,0,0,0,0,403031068,Colonel Light Gardens,1
206319239,0,0,0,0,0,0,403031069,Mitcham (SA),1
206319239,0,0,0,0,0,0,403031070,Panorama,1
206319239,0,0,0,0,0,0,403041071,Aberfoyle Park,1
206319239,0,0,0,0,0,0,403041072,Aldinga,1
206319239,0,0,0,0,0,0,403041073,Christie Downs,1
206319239,0,0,0,0,0,0,403041074,Christies Beach,1
206319239,0,0,0,0,0,0,403041075,Clarendon,1
206319239,0,0,0,0,0,0,403041076,Coromandel Valley,1
206319239,0,0,0,0,0,0,403041077,Flagstaff Hill,1
206319239,0,0,0,0,0,0,403041078,Hackham - Onkaparinga Hills,1
206319239,0,0,0,0,0,0,403041079,Hackham West - Huntfield Heights,1
206319239,0,0,0,0,0,0,403041080,Happy Valley,1
206319239,0,0,0,0,0,0,403041081,Happy Valley Reservoir,1
206319239,0,0,0,0,0,0,403041082,Lonsdale,1
206319239,0,0,0,0,0,0,403041083,McLaren Vale,1
206319239,0,0,0,0,0,0,403041084,Morphett Vale - East,1
206319239,0,0,0,0,0,0,403041085,Morphett Vale - West,1
206319239,0,0,0,0,0,0,403041086,Reynella,1
206319239,0,0,0,0,0,0,403041088,Willunga,1
206319239,0,0,0,0,0,0,403041089,Woodcroft,1
206319239,0,0,0,0,0,0,403041177,Seaford - Seaford Meadows,1
206319239,0,0,0,0,0,0,403041178,Seaford Rise - Moana,1
206319239,0,0,0,0,0,0,404011090,Beverley,1
206319239,0,0,0,0,0,0,404011091,Flinders Park,1
206319239,0,0,0,0,0,0,404011092,Henley Beach,1
206319239,0,0,0,0,0,0,404011093,Hindmarsh - Brompton,1
206319239,0,0,0,0,0,0,404011094,Royal Park - Hendon - Albert Park,1
206319239,0,0,0,0,0,0,404011095,Seaton - Grange,1
206319239,0,0,0,0,0,0,404011096,West Lakes,1
206319239,0,0,0,0,0,0,404011097,Woodville - Cheltenham,1
206319239,0,0,0,0,0,0,404021098,Dry Creek - South,1
206319239,0,0,0,0,0,0,404021099,Largs Bay - Semaphore,1
206319239,0,0,0,0,0,0,404021100,North Haven,1
206319239,0,0,0,0,0,0,404021101,Port Adelaide,1
206319239,0,0,0,0,0,0,404021102,The Parks,1
206319239,0,0,0,0,0,0,404021103,Torrens Island,1
206319239,0,0,0,0,0,0,404031104,Adelaide Airport,1
206319239,0,0,0,0,0,0,404031105,Fulham,1
206319239,0,0,0,0,0,0,404031106,Lockleys,1
206319239,0,0,0,0,0,0,404031107,Plympton,1
206319239,0,0,0,0,0,0,404031108,Richmond (SA),1
206319239,0,0,0,0,0,0,404031109,West Beach,1
206319239,0,0,0,0,0,0,405011110,Barossa - Angaston,1
206319239,0,0,0,0,0,0,405011111,Light,1
206319239,0,0,0,0,0,0,405011112,Lyndoch,1
206319239,0,0,0,0,0,0,405011113,Mallala,1
206319239,0,0,0,0,0,0,405011114,Nuriootpa,1
206319239,0,0,0,0,0,0,405011115,Tanunda,1
206319239,0,0,0,0,0,0,405021116,Clare,1
206319239,0,0,0,0,0,0,405021117,Gilbert Valley,1
206319239,0,0,0,0,0,0,405021118,Goyder,1
206319239,0,0,0,0,0,0,405021119,Wakefield - Barunga West,1
206319239,0,0,0,0,0,0,405031120,Jamestown,1
206319239,0,0,0,0,0,0,405031121,Peterborough - Mount Remarkable,1
206319239,0,0,0,0,0,0,405031122,Port Pirie,1
206319239,0,0,0,0,0,0,405031123,Port Pirie Surrounds,1
206319239,0,0,0,0,0,0,405041124,Kadina,1
206319239,0,0,0,0,0,0,405041125,Moonta,1
206319239,0,0,0,0,0,0,405041126,Wallaroo,1
206319239,0,0,0,0,0,0,405041127,Yorke Peninsula - North,1
206319239,0,0,0,0,0,0,405041128,Yorke Peninsula - South,1
206319239,0,0,0,0,0,0,406011129,Ceduna,1
206319239,0,0,0,0,0,0,406011130,Eyre Peninsula,1
206319239,0,0,0,0,0,0,406011131,Kimba - Cleve - Franklin Harbour,1
206319239,0,0,0,0,0,0,406011132,Le Hunte - Elliston,1
206319239,0,0,0,0,0,0,406011133,Port Lincoln,1
206319239,0,0,0,0,0,0,406011134,West Coast (SA),1
206319239,0,0,0,0,0,0,406011135,Western,1
206319239,0,0,0,0,0,0,406011136,Whyalla,1
206319239,0,0,0,0,0,0,406011137,Whyalla - North,1
206319239,0,0,0,0,0,0,406021138,APY Lands,1
206319239,0,0,0,0,0,0,406021139,Coober Pedy,1
206319239,0,0,0,0,0,0,406021140,Quorn - Lake Gilles,1
206319239,0,0,0,0,0,0,406021141,Outback,1
206319239,0,0,0,0,0,0,406021142,Port Augusta,1
206319239,0,0,0,0,0,0,406021143,Roxby Downs,1
206319239,0,0,0,0,0,0,407011144,Goolwa - Port Elliot,1
206319239,0,0,0,0,0,0,407011145,Kangaroo Island,1
206319239,0,0,0,0,0,0,407011146,Strathalbyn,1
206319239,0,0,0,0,0,0,407011147,Strathalbyn Surrounds,1
206319239,0,0,0,0,0,0,407011148,Victor Harbor,1
206319239,0,0,0,0,0,0,407011149,Yankalilla,1
206319239,0,0,0,0,0,0,407021150,Grant,1
206319239,0,0,0,0,0,0,407021151,Kingston - Robe,1
206319239,0,0,0,0,0,0,407021152,Millicent,1
206319239,0,0,0,0,0,0,407021154,Naracoorte,1
206319239,0,0,0,0,0,0,407021155,Naracoorte Surrounds,1
206319239,0,0,0,0,0,0,407021156,Penola,1
206319239,0,0,0,0,0,0,407021157,Tatiara,1
206319239,0,0,0,0,0,0,407021158,Wattle Range,1
206319239,0,0,0,0,0,0,407021173,Mount Gambier - East,1
206319239,0,0,0,0,0,0,407021174,Mount Gambier - West,1
206319239,0,0,0,0,0,0,407031159,Barmera,1
206319239,0,0,0,0,0,0,407031160,Berri,1
206319239,0,0,0,0,0,0,407031161,Karoonda - Lameroo,1
206319239,0,0,0,0,0,0,407031162,Loxton,1
206319239,0,0,0,0,0,0,407031163,Loxton Surrounds,1
206319239,0,0,0,0,0,0,407031164,Mannum,1
206319239,0,0,0,0,0,0,407031165,Murray Bridge,1
206319239,0,0,0,0,0,0,407031166,Murray Bridge Surrounds,1
206319239,0,0,0,0,0,0,407031167,Renmark,1
206319239,0,0,0,0,0,0,407031168,Renmark Surrounds,1
206319239,0,0,0,0,0,0,407031169,The Coorong,1
206319239,0,0,0,0,0,0,407031170,Waikerie,1
206319239,0,0,0,0,0,0,497979799,Migratory - Offshore - Shipping (SA),1
206319239,0,0,0,0,0,0,499999499,No usual address (SA),1
206319239,0,0,0,0,0,0,501011001,Augusta,1
206319239,0,0,0,0,0,0,501011003,Busselton Surrounds,1
206319239,0,0,0,0,0,0,501011004,Margaret River,1
206319239,0,0,0,0,0,0,501011293,Busselton - East,1
206319239,0,0,0,0,0,0,501011294,Busselton - West,1
206319239,0,0,0,0,0,0,501021005,Australind - Leschenault,1
206319239,0,0,0,0,0,0,501021007,Capel,1
206319239,0,0,0,0,0,0,501021008,College Grove - Carey Park,1
206319239,0,0,0,0,0,0,501021009,Collie,1
206319239,0,0,0,0,0,0,501021010,Dardanup,1
206319239,0,0,0,0,0,0,501021011,Davenport,1
206319239,0,0,0,0,0,0,501021012,Eaton - Pelican Point,1
206319239,0,0,0,0,0,0,501021014,Harvey,1
206319239,0,0,0,0,0,0,501021015,East Bunbury - Glen Iris,1
206319239,0,0,0,0,0,0,501021016,Waroona,1
206319239,0,0,0,0,0,0,501021251,Dalyellup,1
206319239,0,0,0,0,0,0,501021252,Gelorup - Stratham,1
206319239,0,0,0,0,0,0,501021253,South Bunbury - Bunbury,1
206319239,0,0,0,0,0,0,501021254,Withers - Usher,1
206319239,0,0,0,0,0,0,501031017,Bridgetown - Boyup Brook,1
206319239,0,0,0,0,0,0,501031018,Donnybrook - Balingup,1
206319239,0,0,0,0,0,0,501031019,Manjimup,1
206319239,0,0,0,0,0,0,501031020,Pemberton,1
206319239,0,0,0,0,0,0,502011021,Dawesville - Bouvard,1
206319239,0,0,0,0,0,0,502011022,Falcon - Wannanup,1
206319239,0,0,0,0,0,0,502011023,Greenfields,1
206319239,0,0,0,0,0,0,502011024,Halls Head - Erskine,1
206319239,0,0,0,0,0,0,502011025,Mandurah,1
206319239,0,0,0,0,0,0,502011026,Mandurah - East,1
206319239,0,0,0,0,0,0,502011027,Mandurah - North,1
206319239,0,0,0,0,0,0,502011028,Mandurah - South,1
206319239,0,0,0,0,0,0,502011029,Pinjarra,1
206319239,0,0,0,0,0,0,503011030,City Beach,1
206319239,0,0,0,0,0,0,503011031,Claremont (WA),1
206319239,0,0,0,0,0,0,503011032,Cottesloe,1
